,URL,Rate
371,http://www.skiresort.info/ski-resort/wasserngrat-gstaad/,3.1
372,http://www.skiresort.info/ski-resort/tschiertschen/,3.1
373,http://www.skiresort.info/ski-resort/thollon-les-memises/,3.1
374,http://www.skiresort.info/ski-resort/tarvisio-monte-lussari/,3.1
375,http://www.skiresort.info/ski-resort/stuhleck-spital-am-semmering/,3.1
376,http://www.skiresort.info/ski-resort/strandafjellet/,3.1
377,http://www.skiresort.info/ski-resort/st-pierre-de-chartreuse-le-planolet/,3.1
378,http://www.skiresort.info/ski-resort/praz-de-lyssommand-taningesmieussy/,3.1
379,http://www.skiresort.info/ski-resort/port-del-comte/,3.1
380,http://www.skiresort.info/ski-resort/piani-di-bobbio/,3.1
381,http://www.skiresort.info/ski-resort/panticosa/,3.1
382,http://www.skiresort.info/ski-resort/nara-leontica/,3.1
383,http://www.skiresort.info/ski-resort/mythenregion/,3.1
384,http://www.skiresort.info/ski-resort/mt-elbrus/,3.1
385,http://www.skiresort.info/ski-resort/montecampione-alpiazprato-secondinoplan-di-montecampione/,3.1
386,http://www.skiresort.info/ski-resort/markbachjochlanerkoepfl-niederau/,3.1
387,http://www.skiresort.info/ski-resort/mariborsko-pohorje-maribor/,3.1
388,http://www.skiresort.info/ski-resort/le-lys-cauterets/,3.1
389,http://www.skiresort.info/ski-resort/lelexcrozet/,3.1
390,http://www.skiresort.info/ski-resort/la-berra-la-roche/,3.1
391,http://www.skiresort.info/ski-resort/kanin-sella-neveabovec/,3.1
392,http://www.skiresort.info/ski-resort/innerkrems-kremsbruecke-krems-in-kaernten/,3.1
393,http://www.skiresort.info/ski-resort/hirmentazles-haberes-bellevauxhabere-poche/,3.1
394,http://www.skiresort.info/ski-resort/espot-esqui/,3.1
395,http://www.skiresort.info/ski-resort/cari/,3.1
396,http://www.skiresort.info/ski-resort/candanchu/,3.1
397,http://www.skiresort.info/ski-resort/braunwald/,3.1
398,http://www.skiresort.info/ski-resort/bosco-gurin-grossalp/,3.1
399,http://www.skiresort.info/ski-resort/astun/,3.1
400,http://www.skiresort.info/ski-resort/alpe-du-grand-serre-la-morte/,3.1
401,http://www.skiresort.info/ski-resort/kristberg-silbertal/,3.0
402,http://www.skiresort.info/ski-resort/mechi-chal-chepelare/,3.0
403,http://www.skiresort.info/ski-resort/ravna-planina/,3.0
404,http://www.skiresort.info/ski-resort/reith-bei-kitzbuehel/,3.0
405,http://www.skiresort.info/ski-resort/san-vito-di-cadore/,3.0
406,http://www.skiresort.info/ski-resort/proeller-skidreieck-st-englmar/,3.0
407,http://www.skiresort.info/ski-resort/schetteregg-egg/,3.0
408,http://www.skiresort.info/ski-resort/blafjoell/,3.0
409,http://www.skiresort.info/ski-resort/geisskopf-bischofsmais/,3.0
410,http://www.skiresort.info/ski-resort/neunerkoepfle-tannheim/,3.0
411,http://www.skiresort.info/ski-resort/fuessener-joechle-graen/,3.0
412,http://www.skiresort.info/ski-resort/zugspitze/,3.0
413,http://www.skiresort.info/ski-resort/postwiesen-skidorf-neuastenberg/,3.0
414,http://www.skiresort.info/ski-resort/san-bernardino/,3.0
415,http://www.skiresort.info/ski-resort/cerkno/,3.0
416,http://www.skiresort.info/ski-resort/valmalenco-alpe-palu/,3.0
417,http://www.skiresort.info/ski-resort/valdezcaray/,3.0
418,http://www.skiresort.info/ski-resort/torgnon/,3.0
419,http://www.skiresort.info/ski-resort/taenndalen/,3.0
420,http://www.skiresort.info/ski-resort/superbesse-puy-de-sancy/,3.0
421,http://www.skiresort.info/ski-resort/straja/,3.0
422,http://www.skiresort.info/ski-resort/stari-vrh/,3.0
423,http://www.skiresort.info/ski-resort/sinaia/,3.0
424,http://www.skiresort.info/ski-resort/sangiacomocardini-monte-alpet/,3.0
425,http://www.skiresort.info/ski-resort/romme-alpin/,3.0
426,http://www.skiresort.info/ski-resort/roc-denfer-st-jean-daulps-la-grande-terchebellevaux-la-chevrerie/,3.0
427,http://www.skiresort.info/ski-resort/rittner-horn-corno-del-renon-ritten-renon/,3.0
428,http://www.skiresort.info/ski-resort/pralognan-la-vanoise/,3.0
429,http://www.skiresort.info/ski-resort/praebichl-vordernberg/,3.0
430,http://www.skiresort.info/ski-resort/port-aine/,3.0
431,http://www.skiresort.info/ski-resort/piana-di-vigezzo-craveggiasanta-maria-maggiore/,3.0
432,http://www.skiresort.info/ski-resort/petzen-feistritz-ob-bleiburg/,3.0
433,http://www.skiresort.info/ski-resort/pesciuem-airolo/,3.0
434,http://www.skiresort.info/ski-resort/padola-ski-area-comelico/,3.0
435,http://www.skiresort.info/ski-resort/norefjell/,3.0
436,http://www.skiresort.info/ski-resort/nevis-range/,3.0
437,http://www.skiresort.info/ski-resort/nax-mont-noble/,3.0
438,http://www.skiresort.info/ski-resort/monte-magnola-ovindoli/,3.0
439,http://www.skiresort.info/ski-resort/metabief/,3.0
440,http://www.skiresort.info/ski-resort/macugnaga/,3.0
441,http://www.skiresort.info/ski-resort/luchon-superbagneres/,3.0
442,http://www.skiresort.info/ski-resort/lorica/,3.0
443,http://www.skiresort.info/ski-resort/lofsdalen/,3.0
444,http://www.skiresort.info/ski-resort/les-brasses/,3.0
445,http://www.skiresort.info/ski-resort/le-mont-dore/,3.0
446,http://www.skiresort.info/ski-resort/le-collet-dallevard/,3.0
447,http://www.skiresort.info/ski-resort/la-pinilla/,3.0
448,http://www.skiresort.info/ski-resort/lagazuoi5-torri-passo-giaupasso-falzarego/,3.0
449,http://www.skiresort.info/ski-resort/la-colmiane/,3.0
450,http://www.skiresort.info/ski-resort/la-braye-chateau-doex/,3.0
451,http://www.skiresort.info/ski-resort/klewenalpstockhuette-beckenriedemmetten/,3.0
452,http://www.skiresort.info/ski-resort/klaeppen/,3.0
453,http://www.skiresort.info/ski-resort/kitzbueheler-horn/,3.0
454,http://www.skiresort.info/ski-resort/kasberg-gruenau-im-almtal/,3.0
455,http://www.skiresort.info/ski-resort/kaisereggriggisalp-schwarzsee/,3.0
456,http://www.skiresort.info/ski-resort/jaun/,3.0
457,http://www.skiresort.info/ski-resort/hoch-imst-imst/,3.0
458,http://www.skiresort.info/ski-resort/guzet/,3.0
459,http://www.skiresort.info/ski-resort/gerardmer-la-mauselaine/,3.0
460,http://www.skiresort.info/ski-resort/foppolocarona-brembo-ski/,3.0
461,http://www.skiresort.info/ski-resort/evolene/,3.0
462,http://www.skiresort.info/ski-resort/dombay/,3.0
463,http://www.skiresort.info/ski-resort/champorcher/,3.0
464,http://www.skiresort.info/ski-resort/branaes/,3.0
465,http://www.skiresort.info/ski-resort/brambrueeschdreibuendenstein-chur/,3.0
466,http://www.skiresort.info/ski-resort/bonneval-sur-arc/,3.0
467,http://www.skiresort.info/ski-resort/big-wood/,3.0
468,http://www.skiresort.info/ski-resort/balmeles-autannes-vallorcinele-tour/,3.0
469,http://www.skiresort.info/ski-resort/artouste/,3.0
470,http://www.skiresort.info/ski-resort/antagnod/,3.0
471,http://www.skiresort.info/ski-resort/abries/,3.0
472,http://www.skiresort.info/ski-resort/galsterberg-pruggern/,2.9
473,http://www.skiresort.info/ski-resort/savin-kuk-zabljak/,2.9
474,http://www.skiresort.info/ski-resort/passo-dello-stelvio-stelvio-pass/,2.9
475,http://www.skiresort.info/ski-resort/belchen/,2.9
476,http://www.skiresort.info/ski-resort/dachstein-glacier-dachsteingletscher/,2.9
477,http://www.skiresort.info/ski-resort/hochstein-lienz/,2.9
478,http://www.skiresort.info/ski-resort/schoeneck-skiwelt/,2.9
479,http://www.skiresort.info/ski-resort/karwendel-bergbahn-zwoelferkopf-pertisau/,2.9
480,http://www.skiresort.info/ski-resort/rofan-maurach/,2.9
481,http://www.skiresort.info/ski-resort/obertilliach-golzentipp/,2.9
482,http://www.skiresort.info/ski-resort/baranci-haunold-san-candido-innichen/,2.9
483,http://www.skiresort.info/ski-resort/wispile-gstaad/,2.9
484,http://www.skiresort.info/ski-resort/valgrande-pajares/,2.9
485,http://www.skiresort.info/ski-resort/tornik-zlatibor/,2.9
486,http://www.skiresort.info/ski-resort/stoeten/,2.9
487,http://www.skiresort.info/ski-resort/steibis-imberg-oberstaufen/,2.9
488,http://www.skiresort.info/ski-resort/sainte-anne-la-condamine-la-condamine-chatelard/,2.9
489,http://www.skiresort.info/ski-resort/roubion-les-buisses/,2.9
490,http://www.skiresort.info/ski-resort/reallon/,2.9
491,http://www.skiresort.info/ski-resort/rauland-skisenterholtardalen/,2.9
492,http://www.skiresort.info/ski-resort/ramundberget/,2.9
493,http://www.skiresort.info/ski-resort/prati-di-tivo/,2.9
494,http://www.skiresort.info/ski-resort/popova-sapka/,2.9
495,http://www.skiresort.info/ski-resort/piancavallo/,2.9
496,http://www.skiresort.info/ski-resort/pelvouxvallouise/,2.9
497,http://www.skiresort.info/ski-resort/passo-maniva/,2.9
498,http://www.skiresort.info/ski-resort/olimpica-borsa/,2.9
499,http://www.skiresort.info/ski-resort/oeschinensee-kandersteg/,2.9
500,http://www.skiresort.info/ski-resort/nesfjellet-nesbyen/,2.9
501,http://www.skiresort.info/ski-resort/mt-cheget/,2.9
502,http://www.skiresort.info/ski-resort/molines-en-queyrassaint-veran/,2.9
503,http://www.skiresort.info/ski-resort/moleson/,2.9
504,http://www.skiresort.info/ski-resort/mijouxla-faucille/,2.9
505,http://www.skiresort.info/ski-resort/mavrovo-zare-lazareski/,2.9
506,http://www.skiresort.info/ski-resort/marbach-marbachegg/,2.9
507,http://www.skiresort.info/ski-resort/lemelette-gallio/,2.9
508,http://www.skiresort.info/ski-resort/la-pierre-saint-martin/,2.9
509,http://www.skiresort.info/ski-resort/la-doleles-tuffes-jura-sur-leman/,2.9
510,http://www.skiresort.info/ski-resort/kouty-nad-desnou/,2.9
511,http://www.skiresort.info/ski-resort/kobla-bohinj/,2.9
512,http://www.skiresort.info/ski-resort/karkogel-abtenau/,2.9
513,http://www.skiresort.info/ski-resort/huendlethalkirchdorf-oberstaufen/,2.9
514,http://www.skiresort.info/ski-resort/horni-domky-lysa-hora/,2.9
515,http://www.skiresort.info/ski-resort/hochkar-goestling/,2.9
516,http://www.skiresort.info/ski-resort/gressoney-saint-jean-weissmatten/,2.9
517,http://www.skiresort.info/ski-resort/gran-sasso-campo-imperatore/,2.9
518,http://www.skiresort.info/ski-resort/glenshee/,2.9
519,http://www.skiresort.info/ski-resort/glencoe-mountain/,2.9
520,http://www.skiresort.info/ski-resort/giw-visperterminen/,2.9
521,http://www.skiresort.info/ski-resort/gemeindealpe-mitterbach-am-erlaufsee/,2.9
522,http://www.skiresort.info/ski-resort/gavarniegedre-les-especieres/,2.9
523,http://www.skiresort.info/ski-resort/gautefall/,2.9
524,http://www.skiresort.info/ski-resort/gaissau-hintersee/,2.9
525,http://www.skiresort.info/ski-resort/forni-di-sopra/,2.9
526,http://www.skiresort.info/ski-resort/falakro/,2.9
527,http://www.skiresort.info/ski-resort/elsigen-metsch-frutigen/,2.9
528,http://www.skiresort.info/ski-resort/darlux-berguen/,2.9
529,http://www.skiresort.info/ski-resort/crissolo-monviso/,2.9
530,http://www.skiresort.info/ski-resort/crevacol/,2.9
531,http://www.skiresort.info/ski-resort/cima-piazzisan-colombano-isolacciaoga/,2.9
532,http://www.skiresort.info/ski-resort/chabanon/,2.9
533,http://www.skiresort.info/ski-resort/cerna-hora-janske-lazne/,2.9
534,http://www.skiresort.info/ski-resort/ceillac-en-queyras/,2.9
535,http://www.skiresort.info/ski-resort/campitello-matese/,2.9
536,http://www.skiresort.info/ski-resort/cambre-daze-eynesaint-pierre-dels-forcats/,2.9
537,http://www.skiresort.info/ski-resort/buergeralpe-mariazell/,2.9
538,http://www.skiresort.info/ski-resort/bjorli/,2.9
539,http://www.skiresort.info/ski-resort/bernex/,2.9
540,http://www.skiresort.info/ski-resort/arolla/,2.9
541,http://www.skiresort.info/ski-resort/arnoldstein-dreilaendereck/,2.9
542,http://www.skiresort.info/ski-resort/altopiano-di-brentonico-polsasan-valentino/,2.9
543,http://www.skiresort.info/ski-resort/alto-campoo/,2.9
544,http://www.skiresort.info/ski-resort/alpe-del-nevegal/,2.9
545,http://www.skiresort.info/ski-resort/albiez-montrond/,2.9
546,http://www.skiresort.info/ski-resort/szymoszkowa/,2.8
547,http://www.skiresort.info/ski-resort/kasprowy-wierch-zakopane/,2.8
548,http://www.skiresort.info/ski-resort/kelchsau/,2.8
549,http://www.skiresort.info/ski-resort/kellerjoch-schwaz/,2.8
550,http://www.skiresort.info/ski-resort/steckenberg-unterammergau/,2.8
551,http://www.skiresort.info/ski-resort/bjoernrike/,2.8
552,http://www.skiresort.info/ski-resort/kloevsjoestorhogna/,2.8
553,http://www.skiresort.info/ski-resort/duvedtegefjaell/,2.8
554,http://www.skiresort.info/ski-resort/kranjska-gora/,2.8
555,http://www.skiresort.info/ski-resort/zieleniec/,2.8
556,http://www.skiresort.info/ski-resort/wiriehorn/,2.8
557,http://www.skiresort.info/ski-resort/vratna/,2.8
558,http://www.skiresort.info/ski-resort/vraadal/,2.8
559,http://www.skiresort.info/ski-resort/velka-raca/,2.8
560,http://www.skiresort.info/ski-resort/vassfjellet-klaebutrondheim/,2.8
561,http://www.skiresort.info/ski-resort/vasilitsa/,2.8
562,http://www.skiresort.info/ski-resort/val-louron/,2.8
563,http://www.skiresort.info/ski-resort/valdesqui/,2.8
564,http://www.skiresort.info/ski-resort/uvdal-alpinsenter/,2.8
565,http://www.skiresort.info/ski-resort/unterbaech-brandalpginals/,2.8
566,http://www.skiresort.info/ski-resort/tschentenalp-adelboden/,2.8
567,http://www.skiresort.info/ski-resort/tjoerhomfjelletaalsheia-skisenter-sirdal/,2.8
568,http://www.skiresort.info/ski-resort/szklarska-poreba-szrenica/,2.8
569,http://www.skiresort.info/ski-resort/stara-planina-babin-zub/,2.8
570,http://www.skiresort.info/ski-resort/spiazzi-di-gromo/,2.8
571,http://www.skiresort.info/ski-resort/sattel-hochstuckli/,2.8
572,http://www.skiresort.info/ski-resort/sarn-heinzenberg/,2.8
573,http://www.skiresort.info/ski-resort/sappada/,2.8
574,http://www.skiresort.info/ski-resort/san-isidro-zona-cebolledo/,2.8
575,http://www.skiresort.info/ski-resort/sampeyre/,2.8
576,http://www.skiresort.info/ski-resort/saint-leger-les-melezes/,2.8
577,http://www.skiresort.info/ski-resort/ruzomberok-skipark/,2.8
578,http://www.skiresort.info/ski-resort/puigmal/,2.8
579,http://www.skiresort.info/ski-resort/puerto-navacerrada/,2.8
580,http://www.skiresort.info/ski-resort/predeal/,2.8
581,http://www.skiresort.info/ski-resort/pradedmysak-mala-moravka-ski-karlov/,2.8
582,http://www.skiresort.info/ski-resort/poiana-brasov/,2.8
583,http://www.skiresort.info/ski-resort/plesivec-abertamy/,2.8
584,http://www.skiresort.info/ski-resort/planneralm-donnersbach/,2.8
585,http://www.skiresort.info/ski-resort/pian-mune-paesana/,2.8
586,http://www.skiresort.info/ski-resort/pescasseroli/,2.8
587,http://www.skiresort.info/ski-resort/panarotta-2002-valsugana/,2.8
588,http://www.skiresort.info/ski-resort/palumbosila/,2.8
589,http://www.skiresort.info/ski-resort/oetscher-lackenhof-gaming/,2.8
590,http://www.skiresort.info/ski-resort/monte-verena-mezzaselva-di-roana/,2.8
591,http://www.skiresort.info/ski-resort/meaudre/,2.8
592,http://www.skiresort.info/ski-resort/meander-skipark-oravice/,2.8
593,http://www.skiresort.info/ski-resort/lizzola/,2.8
594,http://www.skiresort.info/ski-resort/lessert-abondance/,2.8
595,http://www.skiresort.info/ski-resort/les-mossesla-lecherette/,2.8
596,http://www.skiresort.info/ski-resort/le-semnoz/,2.8
597,http://www.skiresort.info/ski-resort/le-mourtis/,2.8
598,http://www.skiresort.info/ski-resort/le-grand-puy/,2.8
599,http://www.skiresort.info/ski-resort/la-robella-buttes-val-de-travers/,2.8
600,http://www.skiresort.info/ski-resort/la-fouly/,2.8
601,http://www.skiresort.info/ski-resort/la-covatilla-sierra-de-bejar/,2.8
602,http://www.skiresort.info/ski-resort/laceno-bagnoli-irpino/,2.8
603,http://www.skiresort.info/ski-resort/la-bresse-hohneck/,2.8
604,http://www.skiresort.info/ski-resort/kongsberg-skimore/,2.8
605,http://www.skiresort.info/ski-resort/kolasportland/,2.8
606,http://www.skiresort.info/ski-resort/klippitztoerl/,2.8
607,http://www.skiresort.info/ski-resort/kampenwand-aschau-im-chiemgau/,2.8
608,http://www.skiresort.info/ski-resort/hochwang-goldgruben/,2.8
609,http://www.skiresort.info/ski-resort/funaesdalsberget/,2.8
610,http://www.skiresort.info/ski-resort/formigueres/,2.8
611,http://www.skiresort.info/ski-resort/fendels/,2.8
612,http://www.skiresort.info/ski-resort/czarna-gora-sienna/,2.8
613,http://www.skiresort.info/ski-resort/corno-alle-scale-lizzano-in-belvedere/,2.8
614,http://www.skiresort.info/ski-resort/colere/,2.8
615,http://www.skiresort.info/ski-resort/col-de-rousset/,2.8
616,http://www.skiresort.info/ski-resort/chiomonte-frais/,2.8
617,http://www.skiresort.info/ski-resort/champex-lac-orsieres/,2.8
618,http://www.skiresort.info/ski-resort/chalmazel/,2.8
619,http://www.skiresort.info/ski-resort/campo-stella-leonessa/,2.8
620,http://www.skiresort.info/ski-resort/cairngorm-mountain/,2.8
621,http://www.skiresort.info/ski-resort/bugnenets-savagnieres-saint-imier/,2.8
622,http://www.skiresort.info/ski-resort/brezovica/,2.8
623,http://www.skiresort.info/ski-resort/boedele-schwarzenberg/,2.8
624,http://www.skiresort.info/ski-resort/bjursaas-ski-center/,2.8
625,http://www.skiresort.info/ski-resort/bivio/,2.8
626,http://www.skiresort.info/ski-resort/bielmonte/,2.8
627,http://www.skiresort.info/ski-resort/autrans-la-sure/,2.8
628,http://www.skiresort.info/ski-resort/auronzo-di-cadore-monte-agudo/,2.8
629,http://www.skiresort.info/ski-resort/audibergue/,2.8
630,http://www.skiresort.info/ski-resort/ascou-pailheres/,2.8
631,http://www.skiresort.info/ski-resort/argentera/,2.8
632,http://www.skiresort.info/ski-resort/ancelle/,2.8
633,http://www.skiresort.info/ski-resort/alpe-di-mera-scopello/,2.8
634,http://www.skiresort.info/ski-resort/aillons-margeriaz/,2.8
635,http://www.skiresort.info/ski-resort/aillon-le-jeune/,2.8
636,http://www.skiresort.info/ski-resort/aflenz-buergeralm/,2.8
637,http://www.skiresort.info/ski-resort/adria-ski-kupres/,2.8
638,http://www.skiresort.info/ski-resort/les-planards/,2.7
639,http://www.skiresort.info/ski-resort/todtnauberg/,2.7
640,http://www.skiresort.info/ski-resort/snow-arena-druskininkai/,2.7
641,http://www.skiresort.info/ski-resort/hawran-jurgow/,2.7
642,http://www.skiresort.info/ski-resort/vigiljoch-monte-san-vigilio-lana/,2.7
643,http://www.skiresort.info/ski-resort/altastenberg/,2.7
644,http://www.skiresort.info/ski-resort/burglift-stans/,2.7
645,http://www.skiresort.info/ski-resort/snowworld-rucphen/,2.7
646,http://www.skiresort.info/ski-resort/snowworld-zoetermeer/,2.7
647,http://www.skiresort.info/ski-resort/unternberg-ruhpolding/,2.7
648,http://www.skiresort.info/ski-resort/heutal-unken/,2.7
649,http://www.skiresort.info/ski-resort/silberberg-bodenmais/,2.7
